Jan 13 2017 01: +0,0.03,37422
Jan 14 2017 01: +0,0.03,38276
Jan 15 2017 01: +0,0.03,34072
Jan 16 2017 01: +0,0.03,30358
Jan 17 2017 01: +0,0.03,31280
Jan 18 2017 01: +0,0.03,26425
Jan 19 2017 01: +0,0.03,30285
Jan 20 2017 01: +0,0.03,31305
Jan 21 2017 01: +0,0.03,31671
Jan 22 2017 01: +0,0.03,35004
Jan 23 2017 01: +0,0.03,36300
Jan 24 2017 01: +0,0.03,29407
Jan 25 2017 01: +0,0.03,36085
Jan 26 2017 01: +0,0.03,33816
Jan 27 2017 01: +0,0.03,36739
Jan 28 2017 01: +0,0.03,35442
Jan 29 2017 01: +0,0.03,42841
Jan 30 2017 01: +0,0.03,37132
Jan 31 2017 01: +0,0.03,33053
Feb 01 2017 01: +0,0.03,32919
Feb 02 2017 01: +0,0.03,31871
Feb 03 2017 01: +0,0.03,33720
Feb 04 2017 01: +0,0.03,40993
Feb 05 2017 01: +0,0.03,40730
Feb 06 2017 01: +0,0.03,36026
Feb 07 2017 01: +0,0.03,36725
Feb 08 2017 01: +0,0.03,34781
Feb 09 2017 01: +0,0.03,31333
Feb 10 2017 01: +0,0.03,33079
Feb 11 2017 01: +0,0.03,38679
Feb 12 2017 01: +0,0.03,45647
Feb 13 2017 01: +0,0.03,36650
Feb 14 2017 01: +0,0.03,33065
Feb 15 2017 01: +0,0.03,31159
Feb 16 2017 01: +0,0.03,28857
Feb 17 2017 01: +0,0.03,34781
Feb 18 2017 01: +0,0.03,42015
Feb 19 2017 01: +0,0.03,44133
Feb 20 2017 01: +0,0.03,40275
Feb 21 2017 01: +0,0.03,32792
Feb 22 2017 01: +0,0.03,35660
Feb 23 2017 01: +0,0.03,38253
Feb 24 2017 01: +0,0.03,39504
Feb 25 2017 01: +0,0.03,44495
Feb 26 2017 01: +0,0.03,39789
Feb 27 2017 01: +0,0.03,38998
Feb 28 2017 01: +0,0.03,43470
Mar 01 2017 01: +0,0.03,34086
Mar 02 2017 01: +0,0.03,40133
Mar 03 2017 01: +0,0.03,37976
Mar 04 2017 01: +0,0.03,41665
Mar 05 2017 01: +0,0.03,41311
Mar 06 2017 01: +0,0.03,37568
Mar 07 2017 01: +0,0.03,35257
Mar 08 2017 01: +0,0.03,39213
Mar 09 2017 01: +0,0.03,39539
Mar 10 2017 01: +0,0.03,45829
Mar 11 2017 01: +0,0.03,64880
Mar 12 2017 01: +0,0.03,42557
Mar 13 2017 01: +0,0.03,39583
Mar 14 2017 01: +0,0.03,35050
Mar 15 2017 01: +0,0.03,31870
Mar 16 2017 01: +0,0.03,46141
Mar 17 2017 01: +0,0.03,38064
Mar 18 2017 01: +0,0.03,46981
Mar 19 2017 01: +0,0.03,50701
Mar 20 2017 01: +0,0.03,37831
Mar 21 2017 01: +0,0.03,52210
Mar 22 2017 01: +0,0.03,47413
Mar 23 2017 01: +0,0.03,42242
Mar 24 2017 01: +0,0.03,46651
Mar 25 2017 01: +0,0.03,48777
Mar 26 2017 01: +0,0.03,56980
Mar 27 2017 01: +0,0.03,43599
Mar 28 2017 01: +0,0.03,49802
Mar 29 2017 01: +0,0.03,47910
Mar 30 2017 01: +0,0.03,44286
Mar 31 2017 01: +0,0.03,47375
Apr 01 2017 01: +0,0.03,45709
Apr 02 2017 01: +0,0.03,47425
Apr 03 2017 01: +0,0.03,46291
Apr 04 2017 01: +0,0.03,46436
Apr 05 2017 01: +0,0.03,43134
Apr 06 2017 01: +0,0.03,50030
Apr 07 2017 01: +0,0.03,45002
Apr 08 2017 01: +0,0.03,46860
Apr 09 2017 01: +0,0.03,50094
Apr 10 2017 01: +0,0.03,45969
Apr 11 2017 01: +0,0.03,47601
Apr 12 2017 01: +0,0.03,49689
Apr 13 2017 01: +0,0.03,50819
Apr 14 2017 01: +0,0.03,48730
Apr 15 2017 01: +0,0.03,46657
Apr 16 2017 01: +0,0.03,50190
Apr 17 2017 01: +0,0.03,49982
Apr 18 2017 01: +0,0.03,46285
Apr 19 2017 01: +0,0.03,46272
Apr 20 2017 01: +0,0.03,43120
Apr 21 2017 01: +0,0.03,52237
Apr 22 2017 01: +0,0.03,53218
Apr 23 2017 01: +0,0.03,54040
Apr 24 2017 01: +0,0.03,51907
Apr 25 2017 01: +0,0.03,51594
Apr 26 2017 01: +0,0.03,44921
Apr 27 2017 01: +0,0.03,52061
Apr 28 2017 01: +0,0.03,42756
Apr 29 2017 01: +0,0.03,50043
Apr 30 2017 01: +0,0.03,49102
May 01 2017 01: +0,0.03,46076
May 02 2017 01: +0,0.03,50418
May 03 2017 01: +0,0.03,45823
May 04 2017 01: +0,0.03,47312
May 05 2017 01: +0,0.03,52400
May 06 2017 01: +0,0.03,48798
May 07 2017 01: +0,0.03,55794
May 08 2017 01: +0,0.03,63449
May 09 2017 01: +0,0.03,55702
May 10 2017 01: +0,0.03,52221
May 11 2017 01: +0,0.03,47906
May 12 2017 01: +0,0.03,44302
May 13 2017 01: +0,0.03,57254
May 14 2017 01: +0,0.03,64266
May 15 2017 01: +0,0.03,54323
May 16 2017 01: +0,0.03,42490
May 17 2017 01: +0,0.03,42319
May 18 2017 01: +0,0.03,50222
May 19 2017 01: +0,0.03,48447
May 20 2017 01: +0,0.03,50253
May 21 2017 01: +0,0.03,49295
May 22 2017 01: +0,0.03,50709
May 23 2017 01: +0,0.03,50622
May 24 2017 01: +0,0.03,59678
May 25 2017 01: +0,0.03,53441
May 26 2017 01: +0,0.03,51496
May 27 2017 01: +0,0.03,47205
May 28 2017 01: +0,0.03,57714
May 29 2017 01: +0,0.03,53524
May 30 2017 01: +0,0.03,60588
May 31 2017 01: +0,0.03,48770
Jun 01 2017 01: +0,0.03,51332
Jun 02 2017 01: +0,0.03,57313
Jun 03 2017 01: +0,0.03,55775
Jun 04 2017 01: +0,0.03,53222
Jun 05 2017 01: +0,0.03,54656
Jun 06 2017 01: +0,0.03,65320
Jun 07 2017 01: +0,0.03,56361
Jun 08 2017 01: +0,0.03,53449
Jun 09 2017 01: +0,0.03,48549
Jun 10 2017 01: +0,0.03,47607
Jun 11 2017 01: +0,0.03,54554
Jun 12 2017 01: +0,0.03,42778
Jun 13 2017 01: +0,0.03,48646
Jun 14 2017 01: +0,0.03,46253
Jun 15 2017 01: +0,0.03,51186
Jun 16 2017 01: +0,0.03,52611
Jun 17 2017 01: +0,0.03,48409
Jun 18 2017 01: +0,0.03,48049
Jun 19 2017 01: +0,0.03,45648
Jun 20 2017 01: +0,0.03,39773
Jun 21 2017 01: +0,0.03,45806
Jun 22 2017 01: +0,0.03,45407
Jun 23 2017 01: +0,0.03,45355
Jun 24 2017 01: +0,0.03,41649
Jun 25 2017 01: +0,0.03,47258
Jun 26 2017 01: +0,0.03,41584
Jun 27 2017 01: +0,0.03,44871
Jun 28 2017 01: +0,0.03,38759
Jun 29 2017 01: +0,0.03,45689
Jun 30 2017 01: +0,0.03,50080
Jul 01 2017 01: +0,0.03,47933
Jul 02 2017 01: +0,0.03,57067
Jul 03 2017 01: +0,0.03,54852
Jul 04 2017 01: +0,0.03,46505
Jul 05 2017 01: +0,0.03,50186
Jul 06 2017 01: +0,0.03,41770
Jul 07 2017 01: +0,0.03,45021
Jul 08 2017 01: +0,0.03,48047
Jul 09 2017 01: +0,0.03,46973
Jul 10 2017 01: +0,0.03,43066
Jul 11 2017 01: +0,0.03,57315
Jul 12 2017 01: +0,0.03,60362
Jul 13 2017 01: +0,0.03,62188
Jul 14 2017 01: +0,0.03,59481
Jul 15 2017 01: +0,0.03,59755
Jul 16 2017 01: +0,0.03,55916
Jul 17 2017 01: +0,0.03,63110
Jul 18 2017 01: +0,0.03,59489
Jul 19 2017 01: +0,0.03,67555
Jul 20 2017 01: +0,0.03,73512
Jul 21 2017 01: +0,0.03,56940
Jul 22 2017 01: +0,0.03,38470
Jul 23 2017 01: +0,0.03,64004
Jul 24 2017 01: +0,0.03,50536
Jul 25 2017 01: +0,0.03,60329
Jul 26 2017 01: +0,0.03,59154
Jul 27 2017 01: +0,0.03,73439
Jul 28 2017 01: +0,0.03,68861
Jul 29 2017 01: +0,0.03,67336
Jul 30 2017 01: +0,0.03,68596
Jul 31 2017 01: +0,0.03,76821
Aug 01 2017 01: +0,0.03,65692
Aug 02 2017 01: +0,0.03,59022
Aug 03 2017 01: +0,0.03,56687
Aug 04 2017 01: +0,0.03,65044
Aug 05 2017 01: +0,0.03,68264
Aug 06 2017 01: +0,0.03,69597
Aug 07 2017 01: +0,0.03,72856
Aug 08 2017 01: +0,0.03,64716
Aug 09 2017 01: +0,0.03,65944
Aug 10 2017 01: +0,0.03,66900
Aug 11 2017 01: +0,0.03,61312
Aug 12 2017 01: +0,0.03,68601
Aug 13 2017 01: +0,0.03,54181
Aug 14 2017 01: +0,0.03,75566
Aug 15 2017 01: +0,0.03,66469
Aug 16 2017 01: +0,0.03,80890
Aug 17 2017 01: +0,0.03,91812
Aug 18 2017 01: +0,0.03,68289
Aug 19 2017 01: +0,0.03,44182
Aug 20 2017 01: +0,0.03,45237
Aug 21 2017 01: +0,0.03,47614
Aug 22 2017 01: +0,0.03,52493
Aug 23 2017 01: +0,0.03,53027
Aug 24 2017 01: +0,0.03,50873
Aug 25 2017 01: +0,0.03,48183
Aug 26 2017 01: +0,0.03,46537
Aug 27 2017 01: +0,0.03,49527
Aug 28 2017 01: +0,0.03,52466
Aug 29 2017 01: +0,0.03,54490
Aug 30 2017 01: +0,0.03,73540
Aug 31 2017 01: +0,0.03,69624
Sep 01 2017 01: +0,0.03,81664
Sep 02 2017 01: +0,0.03,85284
Sep 03 2017 01: +0,0.03,59481
Sep 04 2017 01: +0,0.03,69537
Sep 05 2017 01: +0,0.03,54691
Sep 06 2017 01: +0,0.03,53578
Sep 07 2017 01: +0,0.03,53778
Sep 08 2017 01: +0,0.03,55977
Sep 09 2017 01: +0,0.03,70545
Sep 10 2017 01: +0,0.03,70546
Sep 11 2017 01: +0,0.03,54563
Sep 12 2017 01: +0,0.03,57487
Sep 13 2017 01: +0,0.03,64094
Sep 14 2017 01: +0,0.03,72632
Sep 15 2017 01: +0,0.03,75449
Sep 16 2017 01: +0,0.03,91691
Sep 17 2017 01: +0,0.03,93980
Sep 18 2017 01: +0,0.03,80782
Sep 19 2017 01: +0,0.03,82198
Sep 20 2017 01: +0,0.03,70736
Sep 21 2017 01: +0,0.03,69144
Sep 22 2017 01: +0,0.03,69306
Sep 23 2017 01: +0,0.03,73731
Sep 24 2017 01: +0,0.03,84874
Sep 25 2017 01: +0,0.03,72259
Sep 26 2017 01: +0,0.03,41244
Sep 27 2017 01: +0,0.03,88853
Sep 28 2017 01: +0,0.03,87706
Sep 29 2017 01: +0,0.03,78002
Sep 30 2017 01: +0,0.03,85161
Oct 01 2017 01: +0,0.03,82255
Oct 02 2017 01: +0,0.03,75092
Oct 03 2017 01: +0,0.03,73695
Oct 04 2017 01: +0,0.03,80288
Oct 05 2017 01: +0,0.03,108067
Oct 06 2017 01: +0,0.03,77290
Oct 07 2017 01: +0,0.03,65938
Oct 08 2017 01: +0,0.03,75692
Oct 09 2017 01: +0,0.03,54148
Oct 10 2017 01: +0,0.03,97000
Oct 11 2017 01: +0,0.03,74609
Oct 12 2017 01: +0,0.03,80813
Oct 13 2017 01: +0,0.03,55766
Oct 14 2017 01: +0,0.03,48829
Oct 15 2017 01: +0,0.03,82150
Oct 16 2017 01: +0,0.03,71778
Oct 17 2017 01: +0,0.03,79600
Oct 18 2017 01: +0,0.03,104370
Oct 19 2017 01: +0,0.03,105958
Oct 20 2017 01: +0,0.03,77433
Oct 21 2017 01: +0,0.03,102868
Oct 22 2017 01: +0,0.03,91555
Oct 23 2017 01: +0,0.03,92469
Oct 24 2017 01: +0,0.03,79187
Oct 25 2017 01: +0,0.03,74764
Oct 26 2017 01: +0,0.03,41430
Oct 27 2017 01: +0,0.03,30793
Oct 28 2017 01: +0,0.03,37215
Oct 29 2017 01: +0,0.03,37849
Oct 30 2017 01: +0,0.03,39280
Oct 31 2017 01: +0,0.03,37207
Nov 01 2017 01: +0,0.03,36883
Nov 02 2017 01: +0,0.03,34699
Nov 03 2017 01: +0,0.03,31691
Nov 04 2017 01: +0,0.03,36591
Nov 05 2017 01: +0,0.03,39102
Nov 06 2017 01: +0,0.03,35837
Nov 07 2017 01: +0,0.03,43155
Nov 08 2017 01: +0,0.03,30015
Nov 09 2017 01: +0,0.03,26273
Nov 10 2017 01: +0,0.03,33894
Nov 11 2017 01: +0,0.03,32349
Nov 12 2017 01: +0,0.03,29082
Nov 13 2017 01: +0,0.03,22997
Nov 14 2017 01: +0,0.03,39456
Nov 15 2017 01: +0,0.03,25059
Nov 16 2017 01: +0,0.03,34198
Nov 17 2017 01: +0,0.03,34458
Nov 18 2017 01: +0,0.03,31090
Nov 19 2017 01: +0,0.03,35179
Nov 20 2017 01: +0,0.03,35418
Nov 21 2017 01: +0,0.03,28162
Nov 22 2017 01: +0,0.03,28319
Nov 23 2017 01: +0,0.03,33449
Nov 24 2017 01: +0,0.03,29178
Nov 25 2017 01: +0,0.03,31141
Nov 26 2017 01: +0,0.03,35009
Nov 27 2017 01: +0,0.03,23506
Nov 28 2017 01: +0,0.03,24266
Nov 29 2017 01: +0,0.03,27447
Nov 30 2017 01: +0,0.03,24614
Dec 01 2017 01: +0,0.03,23270
Dec 02 2017 01: +0,0.03,28166
Dec 03 2017 01: +0,0.03,27435
Dec 04 2017 01: +0,0.03,27659
Dec 05 2017 01: +0,0.03,25554
Dec 06 2017 01: +0,0.03,27388
Dec 07 2017 01: +0,0.03,27461
Dec 08 2017 01: +0,0.03,24679
Dec 09 2017 01: +0,0.03,28116
Dec 10 2017 01: +0,0.03,37336
Dec 11 2017 01: +0,0.03,31794
Dec 12 2017 01: +0,0.03,29902
Dec 13 2017 01: +0,0.03,27216
Dec 14 2017 01: +0,0.03,35719
Dec 15 2017 01: +0,0.03,39820
Dec 16 2017 01: +0,0.03,35615
Dec 17 2017 01: +0,0.03,33533
Dec 18 2017 01: +0,0.03,33193
Dec 19 2017 01: +0,0.03,20548
Dec 20 2017 01: +0,0.03,33257
Dec 21 2017 01: +0,0.03,32748
Dec 22 2017 01: +0,0.03,27948
Dec 23 2017 01: +0,0.03,27979
Dec 24 2017 01: +0,0.03,29763
Dec 25 2017 01: +0,0.03,33128
Dec 26 2017 01: +0,0.03,32068
Dec 27 2017 01: +0,0.03,41717
Dec 28 2017 01: +0,0.03,39713
Dec 29 2017 01: +0,0.03,25715
Dec 30 2017 01: +0,0.03,26252
Dec 31 2017 01: +0,0.03,22389
Jan 01 2018 01: +0,0.03,25922
Jan 02 2018 01: +0,0.03,33517
Jan 03 2018 01: +0,0.03,32309
Jan 04 2018 01: +0,0.03,28254
Jan 05 2018 01: +0,0.03,30064
Jan 06 2018 01: +0,0.03,28693
Jan 07 2018 01: +0,0.03,25292
Jan 08 2018 01: +0,0.03,25099
Jan 09 2018 01: +0,0.03,26064
Jan 10 2018 01: +0,0.03,26123
Jan 11 2018 01: +0,0.03,29919
Jan 12 2018 01: +0,0.03,26464
Jan 13 2018 01: +0,0.03,25445
Jan 14 2018 01: +0,0.03,25671
Jan 15 2018 01: +0,0.03,33672
Jan 16 2018 01: +0,0.03,27268
Jan 17 2018 01: +0,0.03,30817
Jan 18 2018 01: +0,0.03,31796
Jan 19 2018 01: +0,0.03,22020
Jan 20 2018 01: +0,0.03,30692
Jan 21 2018 01: +0,0.03,29873
Jan 22 2018 01: +0,0.03,26168
Jan 23 2018 01: +0,0.03,29174
Jan 24 2018 01: +0,0.03,33132
Jan 25 2018 01: +0,0.03,33478
Jan 26 2018 01: +0,0.03,27574
Jan 27 2018 01: +0,0.03,21579
Jan 28 2018 01: +0,0.03,28084
Jan 29 2018 01: +0,0.03,27422
Jan 30 2018 01: +0,0.03,23972
Jan 31 2018 01: +0,0.03,25356
Feb 01 2018 01: +0,0.03,21573
Feb 02 2018 01: +0,0.03,23441
Feb 03 2018 01: +0,0.03,31288
Feb 04 2018 01: +0,0.03,29431
Feb 05 2018 01: +0,0.03,20762
Feb 06 2018 01: +0,0.03,26897
Feb 07 2018 01: +0,0.03,21611
Feb 08 2018 01: +0,0.03,22005
Feb 09 2018 01: +0,0.03,17695
Feb 10 2018 01: +0,0.03,21564
Feb 11 2018 01: +0,0.03,22961
Feb 12 2018 01: +0,0.03,19108
Feb 13 2018 01: +0,0.03,19020
Feb 14 2018 01: +0,0.03,19980
Feb 15 2018 01: +0,0.03,26667
Feb 16 2018 01: +0,0.03,26022
Feb 17 2018 01: +0,0.03,28974
Feb 18 2018 01: +0,0.03,22864
Feb 19 2018 01: +0,0.03,16227
Feb 20 2018 01: +0,0.03,20803
Feb 21 2018 01: +0,0.03,23516
Feb 22 2018 01: +0,0.03,32827
Feb 23 2018 01: +0,0.03,31971
Feb 24 2018 01: +0,0.03,35819
Feb 25 2018 01: +0,0.03,28958
Feb 26 2018 01: +0,0.03,29502
Feb 27 2018 01: +0,0.03,24910
Feb 28 2018 01: +0,0.03,16777
