GutKnife,ForestDDPAT,Well-Worn,2.05998868138e-06
GutKnife,ForestDDPAT,Battle-Scarred,1.61856253537e-05
GutKnife,Night,MinimalWear,2.35427277872e-06
GutKnife,Night,Field-Tested,6.76853423882e-06
GutKnife,Night,Well-Worn,2.05998868138e-06
GutKnife,Night,Battle-Scarred,1.61856253537e-05
GutKnife,SafariMesh,FactoryNew,1.91578947368e-06
GutKnife,SafariMesh,MinimalWear,2.18947368421e-06
GutKnife,SafariMesh,Field-Tested,6.29473684211e-06
GutKnife,SafariMesh,Well-Worn,1.91578947368e-06
GutKnife,SafariMesh,Battle-Scarred,1.50526315789e-05
GutKnife,Scorched,MinimalWear,2.35427277872e-06
GutKnife,Scorched,Field-Tested,6.76853423882e-06
GutKnife,Scorched,Well-Worn,2.05998868138e-06
GutKnife,Scorched,Battle-Scarred,1.61856253537e-05
GutKnife,Slaughter,FactoryNew,5.04155124654e-06
GutKnife,Slaughter,MinimalWear,5.76177285319e-06
GutKnife,Slaughter,Field-Tested,1.65650969529e-05
FlipKnife,BorealForest,MinimalWear,2.35427277872e-06
FlipKnife,BorealForest,Field-Tested,6.76853423882e-06
FlipKnife,BorealForest,Well-Worn,2.05998868138e-06
FlipKnife,BorealForest,Battle-Scarred,1.61856253537e-05
FlipKnife,CaseHardened,FactoryNew,1.91578947368e-06
FlipKnife,CaseHardened,MinimalWear,2.18947368421e-06
FlipKnife,CaseHardened,Field-Tested,6.29473684211e-06
FlipKnife,CaseHardened,Well-Worn,1.91578947368e-06
FlipKnife,CaseHardened,Battle-Scarred,1.50526315789e-05
FlipKnife,CrimsonWeb,MinimalWear,2.35427277872e-06
FlipKnife,CrimsonWeb,Field-Tested,6.76853423882e-06
FlipKnife,CrimsonWeb,Well-Worn,2.05998868138e-06
FlipKnife,CrimsonWeb,Battle-Scarred,1.61856253537e-05
FlipKnife,DamascusSteel,FactoryNew,1.91578947368e-06
FlipKnife,DamascusSteel,MinimalWear,2.18947368421e-06
FlipKnife,DamascusSteel,Field-Tested,6.29473684211e-06
FlipKnife,DamascusSteel,Well-Worn,1.91578947368e-06
FlipKnife,DamascusSteel,Battle-Scarred,1.50526315789e-05
FlipKnife,BlueSteel,FactoryNew,1.91578947368e-06
FlipKnife,BlueSteel,MinimalWear,2.18947368421e-06
FlipKnife,BlueSteel,Field-Tested,6.29473684211e-06
FlipKnife,BlueSteel,Well-Worn,1.91578947368e-06
FlipKnife,BlueSteel,Battle-Scarred,1.50526315789e-05
FlipKnife,Doppler,FactoryNew,1.27719298246e-05
FlipKnife,Doppler,MinimalWear,1.45964912281e-05
FlipKnife,MarbleFade,FactoryNew,1.27719298246e-05
FlipKnife,MarbleFade,MinimalWear,1.45964912281e-05
FlipKnife,TigerTooth,FactoryNew,1.27719298246e-05
FlipKnife,TigerTooth,MinimalWear,1.45964912281e-05
FlipKnife,RustCoat,Well-Worn,3.08998302207e-06
FlipKnife,RustCoat,Battle-Scarred,2.42784380306e-05
FlipKnife,Ultraviolet,MinimalWear,2.35427277872e-06
FlipKnife,Ultraviolet,Field-Tested,6.76853423882e-06
FlipKnife,Ultraviolet,Well-Worn,2.05998868138e-06
FlipKnife,Ultraviolet,Battle-Scarred,1.61856253537e-05
FlipKnife,Fade,FactoryNew,1.27719298246e-05
FlipKnife,Fade,MinimalWear,1.45964912281e-05
FlipKnife,ForestDDPAT,MinimalWear,3.4753550543e-06
FlipKnife,ForestDDPAT,Battle-Scarred,2.38930659983e-05
FlipKnife,Night,FactoryNew,1.91578947368e-06
FlipKnife,Night,MinimalWear,2.18947368421e-06
FlipKnife,Night,Field-Tested,6.29473684211e-06
FlipKnife,Night,Well-Worn,1.91578947368e-06
FlipKnife,Night,Battle-Scarred,1.50526315789e-05
FlipKnife,SafariMesh,FactoryNew,2.05998868138e-06
FlipKnife,SafariMesh,MinimalWear,2.35427277872e-06
FlipKnife,SafariMesh,Field-Tested,6.76853423882e-06
FlipKnife,SafariMesh,Battle-Scarred,1.61856253537e-05
FlipKnife,Scorched,FactoryNew,1.91578947368e-06
FlipKnife,Scorched,MinimalWear,2.18947368421e-06
FlipKnife,Scorched,Field-Tested,6.29473684211e-06
FlipKnife,Scorched,Well-Worn,1.91578947368e-06
FlipKnife,Scorched,Battle-Scarred,1.50526315789e-05
FlipKnife,Slaughter,FactoryNew,5.04155124654e-06
FlipKnife,Slaughter,MinimalWear,5.76177285319e-06
FlipKnife,Slaughter,Field-Tested,1.65650969529e-05
FlipKnife,Stained,FactoryNew,1.91578947368e-06
FlipKnife,Stained,MinimalWear,2.18947368421e-06
FlipKnife,Stained,Field-Tested,6.29473684211e-06
FlipKnife,Stained,Well-Worn,1.91578947368e-06
FlipKnife,Stained,Battle-Scarred,1.50526315789e-05
FlipKnife,UrbanMasked,MinimalWear,2.35427277872e-06
FlipKnife,UrbanMasked,Field-Tested,6.76853423882e-06
FlipKnife,UrbanMasked,Well-Worn,2.05998868138e-06
FlipKnife,UrbanMasked,Battle-Scarred,1.61856253537e-05
M9Bayonet,BorealForest,MinimalWear,2.35427277872e-06
M9Bayonet,BorealForest,Field-Tested,6.76853423882e-06
M9Bayonet,BorealForest,Well-Worn,2.05998868138e-06
M9Bayonet,BorealForest,Battle-Scarred,1.61856253537e-05
M9Bayonet,CaseHardened,FactoryNew,1.91578947368e-06
M9Bayonet,CaseHardened,MinimalWear,2.18947368421e-06
M9Bayonet,CaseHardened,Field-Tested,6.29473684211e-06
M9Bayonet,CaseHardened,Well-Worn,1.91578947368e-06
M9Bayonet,CaseHardened,Battle-Scarred,1.50526315789e-05
M9Bayonet,CrimsonWeb,MinimalWear,2.35427277872e-06
M9Bayonet,CrimsonWeb,Field-Tested,6.76853423882e-06
M9Bayonet,CrimsonWeb,Well-Worn,2.05998868138e-06
M9Bayonet,CrimsonWeb,Battle-Scarred,1.61856253537e-05
M9Bayonet,DamascusSteel,FactoryNew,2.48803827751e-06
M9Bayonet,DamascusSteel,MinimalWear,2.84347231716e-06
M9Bayonet,DamascusSteel,Well-Worn,2.48803827751e-06
M9Bayonet,DamascusSteel,Battle-Scarred,1.95488721805e-05
M9Bayonet,BlueSteel,FactoryNew,1.91578947368e-06
M9Bayonet,BlueSteel,MinimalWear,2.18947368421e-06
M9Bayonet,BlueSteel,Field-Tested,6.29473684211e-06
M9Bayonet,BlueSteel,Well-Worn,1.91578947368e-06
M9Bayonet,BlueSteel,Battle-Scarred,1.50526315789e-05
M9Bayonet,Doppler,FactoryNew,1.27719298246e-05
M9Bayonet,Doppler,MinimalWear,1.45964912281e-05
M9Bayonet,MarbleFade,FactoryNew,1.27719298246e-05
M9Bayonet,MarbleFade,MinimalWear,1.45964912281e-05
M9Bayonet,TigerTooth,FactoryNew,1.27719298246e-05
M9Bayonet,TigerTooth,MinimalWear,1.45964912281e-05
M9Bayonet,RustCoat,Well-Worn,2.73684210526e-05
M9Bayonet,Ultraviolet,MinimalWear,2.35427277872e-06
M9Bayonet,Ultraviolet,Field-Tested,6.76853423882e-06
M9Bayonet,Ultraviolet,Well-Worn,2.05998868138e-06
M9Bayonet,Ultraviolet,Battle-Scarred,1.61856253537e-05
M9Bayonet,Fade,FactoryNew,1.27719298246e-05
M9Bayonet,Fade,MinimalWear,1.45964912281e-05
M9Bayonet,ForestDDPAT,FactoryNew,1.91578947368e-06
M9Bayonet,ForestDDPAT,MinimalWear,2.18947368421e-06
M9Bayonet,ForestDDPAT,Field-Tested,6.29473684211e-06
M9Bayonet,ForestDDPAT,Well-Worn,1.91578947368e-06
M9Bayonet,ForestDDPAT,Battle-Scarred,1.50526315789e-05
M9Bayonet,Night,MinimalWear,2.35427277872e-06
M9Bayonet,Night,Field-Tested,6.76853423882e-06
M9Bayonet,Night,Well-Worn,2.05998868138e-06
M9Bayonet,Night,Battle-Scarred,1.61856253537e-05
M9Bayonet,SafariMesh,MinimalWear,2.35427277872e-06
M9Bayonet,SafariMesh,Field-Tested,6.76853423882e-06
M9Bayonet,SafariMesh,Well-Worn,2.05998868138e-06
M9Bayonet,SafariMesh,Battle-Scarred,1.61856253537e-05
M9Bayonet,Scorched,FactoryNew,1.91578947368e-06
M9Bayonet,Scorched,MinimalWear,2.18947368421e-06
M9Bayonet,Scorched,Field-Tested,6.29473684211e-06
M9Bayonet,Scorched,Well-Worn,1.91578947368e-06
M9Bayonet,Scorched,Battle-Scarred,1.50526315789e-05
M9Bayonet,Slaughter,FactoryNew,5.04155124654e-06
M9Bayonet,Slaughter,MinimalWear,5.76177285319e-06
M9Bayonet,Slaughter,Field-Tested,1.65650969529e-05
M9Bayonet,Stained,FactoryNew,1.91578947368e-06
M9Bayonet,Stained,MinimalWear,2.18947368421e-06
M9Bayonet,Stained,Field-Tested,6.29473684211e-06
M9Bayonet,Stained,Well-Worn,1.91578947368e-06
M9Bayonet,Stained,Battle-Scarred,1.50526315789e-05
M9Bayonet,UrbanMasked,MinimalWear,2.35427277872e-06
M9Bayonet,UrbanMasked,Field-Tested,6.76853423882e-06
M9Bayonet,UrbanMasked,Well-Worn,2.05998868138e-06
M9Bayonet,UrbanMasked,Battle-Scarred,1.61856253537e-05
Karambit,BorealForest,MinimalWear,5.76177285319e-06
Karambit,BorealForest,Field-Tested,1.65650969529e-05
Karambit,BorealForest,Well-Worn,5.04155124654e-06
Karambit,CaseHardened,FactoryNew,1.91578947368e-06
Karambit,CaseHardened,MinimalWear,2.18947368421e-06
Karambit,CaseHardened,Field-Tested,6.29473684211e-06
Karambit,CaseHardened,Well-Worn,1.91578947368e-06
Karambit,CaseHardened,Battle-Scarred,1.50526315789e-05
Karambit,CrimsonWeb,MinimalWear,2.35427277872e-06
Karambit,CrimsonWeb,Field-Tested,6.76853423882e-06
Karambit,CrimsonWeb,Well-Worn,2.05998868138e-06
Karambit,CrimsonWeb,Battle-Scarred,1.61856253537e-05
Karambit,DamascusSteel,FactoryNew,1.91578947368e-06
Karambit,DamascusSteel,MinimalWear,2.18947368421e-06
Karambit,DamascusSteel,Field-Tested,6.29473684211e-06
Karambit,DamascusSteel,Well-Worn,1.91578947368e-06
Karambit,DamascusSteel,Battle-Scarred,1.50526315789e-05
Karambit,BlueSteel,MinimalWear,2.35427277872e-06
Karambit,BlueSteel,Field-Tested,6.76853423882e-06
Karambit,BlueSteel,Well-Worn,2.05998868138e-06
Karambit,BlueSteel,Battle-Scarred,1.61856253537e-05
Karambit,Doppler,FactoryNew,1.27719298246e-05
Karambit,Doppler,MinimalWear,1.45964912281e-05
Karambit,MarbleFade,FactoryNew,1.27719298246e-05
Karambit,MarbleFade,MinimalWear,1.45964912281e-05
Karambit,TigerTooth,FactoryNew,1.27719298246e-05
Karambit,TigerTooth,MinimalWear,1.45964912281e-05
Karambit,RustCoat,Well-Worn,3.08998302207e-06
Karambit,RustCoat,Battle-Scarred,2.42784380306e-05
Karambit,Ultraviolet,Field-Tested,7.40557275542e-06
Karambit,Ultraviolet,Well-Worn,2.25386996904e-06
Karambit,Ultraviolet,Battle-Scarred,1.77089783282e-05
Karambit,Fade,FactoryNew,1.27719298246e-05
Karambit,Fade,MinimalWear,1.45964912281e-05
Karambit,ForestDDPAT,MinimalWear,2.35427277872e-06
Karambit,ForestDDPAT,Field-Tested,6.76853423882e-06
Karambit,ForestDDPAT,Well-Worn,2.05998868138e-06
Karambit,ForestDDPAT,Battle-Scarred,1.61856253537e-05
Karambit,Night,MinimalWear,2.35427277872e-06
Karambit,Night,Field-Tested,6.76853423882e-06
Karambit,Night,Well-Worn,2.05998868138e-06
Karambit,Night,Battle-Scarred,1.61856253537e-05
Karambit,SafariMesh,MinimalWear,2.35427277872e-06
Karambit,SafariMesh,Field-Tested,6.76853423882e-06
Karambit,SafariMesh,Well-Worn,2.05998868138e-06
Karambit,SafariMesh,Battle-Scarred,1.61856253537e-05
Karambit,Scorched,Field-Tested,7.40557275542e-06
Karambit,Scorched,Well-Worn,2.25386996904e-06
Karambit,Scorched,Battle-Scarred,1.77089783282e-05
Karambit,Slaughter,FactoryNew,5.04155124654e-06
Karambit,Slaughter,MinimalWear,5.76177285319e-06
Karambit,Slaughter,Field-Tested,1.65650969529e-05
Karambit,Stained,FactoryNew,1.91578947368e-06
Karambit,Stained,MinimalWear,2.18947368421e-06
Karambit,Stained,Field-Tested,6.29473684211e-06
Karambit,Stained,Well-Worn,1.91578947368e-06
Karambit,Stained,Battle-Scarred,1.50526315789e-05
Karambit,UrbanMasked,MinimalWear,2.35427277872e-06
Karambit,UrbanMasked,Field-Tested,6.76853423882e-06
Karambit,UrbanMasked,Well-Worn,2.05998868138e-06
Karambit,UrbanMasked,Battle-Scarred,1.61856253537e-05
GalilAR,Chatterbox,Field-Tested,0.000865882352941
GalilAR,Chatterbox,Well-Worn,0.000263529411765
GalilAR,Chatterbox,Battle-Scarred,0.00207058823529
AWP,Man-o'-war,MinimalWear,0.0032
P250,Muertos,FactoryNew,0.000746666666667
P250,Muertos,MinimalWear,0.000853333333333
P250,Muertos,Field-Tested,0.00245333333333
P250,Muertos,Well-Worn,0.000746666666667
P250,Muertos,Battle-Scarred,0.00586666666667
AK-47,Cartel,FactoryNew,0.000746666666667
AK-47,Cartel,MinimalWear,0.000853333333333
AK-47,Cartel,Field-Tested,0.00245333333333
AK-47,Cartel,Well-Worn,0.000746666666667
AK-47,Cartel,Battle-Scarred,0.00586666666667
Sawed-Off,Serenity,FactoryNew,0.0027965
Sawed-Off,Serenity,MinimalWear,0.003196
Sawed-Off,Serenity,Field-Tested,0.0091885
Sawed-Off,Serenity,Well-Worn,0.0027965
Sawed-Off,Serenity,Battle-Scarred,0.0219725
MAC-10,Malachite,FactoryNew,0.0027965
MAC-10,Malachite,MinimalWear,0.003196
MAC-10,Malachite,Field-Tested,0.0091885
MAC-10,Malachite,Well-Worn,0.0027965
MAC-10,Malachite,Battle-Scarred,0.0219725
DesertEagle,Naga,FactoryNew,0.0027965
DesertEagle,Naga,MinimalWear,0.003196
DesertEagle,Naga,Field-Tested,0.0091885
DesertEagle,Naga,Well-Worn,0.0027965
DesertEagle,Naga,Battle-Scarred,0.0219725
DualBerettas,UrbanShock,FactoryNew,0.0027965
DualBerettas,UrbanShock,MinimalWear,0.003196
DualBerettas,UrbanShock,Field-Tested,0.0091885
DualBerettas,UrbanShock,Well-Worn,0.0027965
DualBerettas,UrbanShock,Battle-Scarred,0.0219725
XM1014,Quicksilver,FactoryNew,0.0145309090909
XM1014,Quicksilver,MinimalWear,0.0166067532468
XM1014,Quicksilver,Well-Worn,0.0145309090909
XM1014,Quicksilver,Battle-Scarred,0.114171428571
SCAR-20,Grotto,FactoryNew,0.0111888
SCAR-20,Grotto,MinimalWear,0.0127872
SCAR-20,Grotto,Field-Tested,0.0367632
SCAR-20,Grotto,Well-Worn,0.0111888
SCAR-20,Grotto,Battle-Scarred,0.087912
MP9,DeadlyPoison,FactoryNew,0.0111888
MP9,DeadlyPoison,MinimalWear,0.0127872
MP9,DeadlyPoison,Field-Tested,0.0367632
MP9,DeadlyPoison,Well-Worn,0.0111888
MP9,DeadlyPoison,Battle-Scarred,0.087912
M249,SystemLock,FactoryNew,0.0111888
M249,SystemLock,MinimalWear,0.0127872
M249,SystemLock,Field-Tested,0.0367632
M249,SystemLock,Well-Worn,0.0111888
M249,SystemLock,Battle-Scarred,0.087912
Glock-18,Catacombs,FactoryNew,0.0120309677419
Glock-18,Catacombs,MinimalWear,0.0137496774194
Glock-18,Catacombs,Field-Tested,0.0395303225806
Glock-18,Catacombs,Battle-Scarred,0.0945290322581
